FSTANF,REALPROP,FSSTDDE2,FSASSET,FSNELDER,TANF_IND,FSSLTDED,LIQRESOR,WRK_POOR,RAWGROSS,FSUNEARN,FSGA,CERTHHSZ,FSSSI,FSTOTDED,FSSLTDE2,FSDIS,FSERNDED,RAWNET,HWGT,FSEARN,FSGRINC,FSUSIZE,FSTOTDE2,FSNETINC,RAWERND,FSNONCIT,SHELDED,TPOV,FSERNDE2,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,0.0,235.0,0.0,0.0,0.0,558.0,0.0,0.0,755.0,755.0,0.0,1.0,315.0,715.0,558.0,1.0,0.0,40.0,1176.161514,0.0,755.0,1.0,715.0,40.0,0.0,0.0,558.0,76.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,325.0,0.0,1.0,1383.0,0.0,0.0,2.0,0.0,758.0,325.0,0.0,276.0,624.0,1165.8073695,1383.0,1383.0,2.0,758.0,625.0,277.0,0.0,325.0,104.0,414.0,1.0,1.0,0.0
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,1171.1039922,0.0,25.0,1.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
0.0,0.0,296.0,0.0,0.0,0.0,598.0,0.0,1.0,2763.0,1032.0,0.0,5.0,1032.0,1141.0,598.0,1.0,346.0,1623.0,1069.8400728,1730.0,2762.0,5.0,1141.0,1621.0,346.0,0.0,597.0,117.0,519.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,561.0,0.0,0.0,870.0,870.0,0.0,1.0,0.0,718.0,561.0,1.0,0.0,152.0,1190.4911591,0.0,870.0,1.0,718.0,152.0,0.0,0.0,560.0,88.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,326.0,0.0,0.0,822.0,822.0,0.0,1.0,0.0,483.0,326.0,1.0,0.0,339.0,1214.0929275,0.0,822.0,1.0,483.0,339.0,0.0,0.0,325.0,83.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,295.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,452.0,295.0,0.0,0.0,283.0,1206.928105,0.0,735.0,1.0,452.0,283.0,0.0,0.0,295.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,252.0,0.0,0.0,0.0,228.0,0.0,1.0,1032.0,0.0,0.0,4.0,0.0,602.0,228.0,0.0,206.0,429.0,986.20860363,1032.0,1032.0,4.0,602.0,430.0,206.0,0.0,228.0,51.0,309.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,443.0,0.0,0.0,786.0,786.0,51.0,1.0,735.0,600.0,443.0,1.0,0.0,186.0,1194.7057606,0.0,786.0,1.0,600.0,186.0,0.0,0.0,442.0,79.0,0.0,1.0,1.0,0.0
0.0,0.0,22.0,0.0,0.0,0.0,50.0,0.0,1.0,60.0,0.0,0.0,1.0,0.0,219.0,0.0,0.0,12.0,0.0,1171.1039922,60.0,60.0,1.0,60.0,0.0,12.0,1.0,50.0,6.0,0.0,1.0,1.0,0.0
0.0,0.0,168.0,0.0,0.0,0.0,517.0,0.0,0.0,859.0,859.0,0.0,4.0,0.0,685.0,517.0,0.0,0.0,174.0,954.17763216,0.0,859.0,4.0,685.0,174.0,0.0,0.0,517.0,42.0,0.0,1.0,1.0,0.0
0.0,0.0,9.0,0.0,0.0,0.0,386.0,0.0,1.0,367.0,90.0,0.0,4.0,0.0,609.0,143.0,0.0,55.0,0.0,931.84024416,276.0,366.0,4.0,366.0,0.0,55.0,0.0,385.0,18.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,1171.1039922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,296.0,0.0,0.0,0.0,163.0,0.0,1.0,3011.0,1335.0,0.0,5.0,0.0,695.0,163.0,0.0,335.0,2317.0,1157.5037842,1676.0,3011.0,5.0,695.0,2316.0,335.0,0.0,162.0,127.0,498.0,1.0,1.0,0.0
0.0,0.0,157.0,140.0,1.0,0.0,0.0,140.0,0.0,921.0,921.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,764.0,1246.123899,0.0,921.0,1.0,157.0,764.0,0.0,0.0,0.0,93.0,0.0,1.0,1.0,0.0
0.0,0.0,193.0,0.0,0.0,0.0,36.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,193.0,36.0,1.0,0.0,542.0,1239.8019968,0.0,735.0,1.0,193.0,542.0,0.0,0.0,36.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,517.0,0.0,0.0,817.0,817.0,0.0,1.0,0.0,674.0,517.0,0.0,0.0,168.0,1189.2267786,0.0,817.0,1.0,674.0,143.0,0.0,0.0,517.0,83.0,0.0,1.0,1.0,0.0
0.0,0.0,178.0,0.0,0.0,0.0,517.0,0.0,1.0,1624.0,0.0,0.0,4.0,0.0,1009.0,517.0,0.0,324.0,614.0,1009.8103721,1624.0,1624.0,4.0,1009.0,615.0,325.0,0.0,517.0,80.0,412.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,370.0,0.0,0.0,2.0,0.0,231.0,0.0,0.0,74.0,139.0,1104.2741874,370.0,370.0,2.0,231.0,139.0,74.0,0.0,0.0,28.0,74.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,657.0,0.0,0.0,0.0,0.0,1171.1039922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,339.0,0.0,0.0,0.0,448.0,0.0,1.0,3286.0,75.0,0.0,6.0,0.0,1316.0,448.0,0.0,642.0,1969.0,1032.9339388,3211.0,3286.0,6.0,1316.0,1970.0,642.0,0.0,448.0,121.0,963.0,1.0,1.0,0.0
0.0,0.0,172.0,0.0,0.0,0.0,15.0,0.0,0.0,630.0,630.0,0.0,1.0,235.0,172.0,15.0,1.0,0.0,458.0,1229.265493,0.0,630.0,1.0,172.0,458.0,0.0,0.0,14.0,64.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.0,1221.0,0.0,3.0,0.0,256.0,0.0,1.0,0.0,965.0,1128.0583152,0.0,1221.0,3.0,256.0,965.0,0.0,0.0,0.0,73.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,157.0,0.0,0.0,0.0,0.0,1005.8348714,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,498.0,0.0,0.0,775.0,775.0,0.0,1.0,0.0,754.0,498.0,1.0,0.0,21.0,1174.0542132,0.0,775.0,1.0,754.0,21.0,0.0,0.0,497.0,78.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,1.0,307.0,0.0,0.0,3.0,0.0,631.0,89.0,0.0,61.0,0.0,1005.8348714,307.0,307.0,3.0,307.0,0.0,61.0,0.0,413.0,18.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,157.0,0.0,1.0,0.0,578.0,1244.4380584,0.0,735.0,1.0,157.0,578.0,0.0,0.0,0.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,222.0,0.0,1.0,1636.0,0.0,0.0,2.0,0.0,808.0,222.0,0.0,327.0,828.0,1191.5164387,1636.0,1636.0,2.0,808.0,828.0,327.0,0.0,222.0,123.0,490.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,1171.1039922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,1.0,1105.0,115.0,0.0,5.0,0.0,501.0,0.0,0.0,198.0,604.0,941.29472678,990.0,1105.0,5.0,501.0,604.0,198.0,0.0,0.0,47.0,198.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,356.0,0.0,1.0,1133.0,729.0,0.0,1.0,729.0,686.0,356.0,1.0,80.0,446.0,1228.0011125,404.0,1133.0,1.0,686.0,447.0,81.0,0.0,356.0,114.0,120.0,1.0,1.0,0.0
0.0,0.0,159.0,0.0,0.0,0.0,210.0,0.0,0.0,290.0,290.0,0.0,3.0,0.0,367.0,133.0,0.0,0.0,0.0,1005.8348714,0.0,290.0,3.0,290.0,0.0,0.0,0.0,209.0,17.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,533.0,0.0,0.0,755.0,755.0,0.0,2.0,324.0,690.0,533.0,1.0,0.0,65.0,1095.0020641,0.0,755.0,2.0,690.0,65.0,0.0,0.0,533.0,57.0,0.0,1.0,1.0,0.0
298.0,0.0,187.0,0.0,0.0,1.0,30.0,0.0,0.0,298.0,298.0,0.0,2.0,0.0,187.0,30.0,0.0,0.0,111.0,1100.9025062,0.0,298.0,2.0,187.0,111.0,0.0,0.0,29.0,22.0,0.0,1.0,1.0,0.0
0.0,0.0,25.0,0.0,0.0,0.0,65.0,0.0,1.0,75.0,0.0,0.0,1.0,0.0,237.0,0.0,0.0,15.0,0.0,1171.1039922,75.0,75.0,1.0,75.0,0.0,15.0,0.0,65.0,8.0,0.0,1.0,1.0,0.0
0.0,0.0,286.0,0.0,0.0,0.0,517.0,0.0,1.0,1872.0,282.0,0.0,5.0,0.0,1032.0,517.0,0.0,318.0,840.0,970.79693734,1590.0,1872.0,5.0,1032.0,840.0,318.0,0.0,517.0,79.0,467.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,517.0,0.0,1.0,1104.0,0.0,0.0,3.0,0.0,894.0,517.0,0.0,220.0,209.0,1032.3868609,1104.0,1104.0,3.0,894.0,210.0,221.0,0.0,517.0,66.0,220.0,1.0,1.0,0.0
0.0,0.0,82.0,0.0,0.0,0.0,517.0,0.0,0.0,599.0,599.0,0.0,4.0,0.0,685.0,431.0,0.0,0.0,0.0,931.84024416,0.0,599.0,4.0,599.0,0.0,0.0,0.0,517.0,30.0,0.0,1.0,1.0,0.0
0.0,0.0,339.0,0.0,0.0,0.0,290.0,0.0,1.0,2908.0,0.0,0.0,6.0,0.0,1597.0,290.0,0.0,581.0,1310.0,949.90628909,2908.0,2908.0,6.0,1597.0,1311.0,581.0,3.0,290.0,107.0,871.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,403.0,0.0,0.0,755.0,755.0,0.0,1.0,197.0,560.0,403.0,0.0,0.0,195.0,1195.9701411,0.0,755.0,1.0,560.0,195.0,0.0,0.0,403.0,76.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,614.0,0.0,0.0,0.0,0.0,1171.1039922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4157.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,296.0,0.0,0.0,0.0,506.0,0.0,1.0,2429.0,283.0,0.0,5.0,0.0,1132.0,506.0,0.0,429.0,1297.0,1028.9584382,2146.0,2429.0,5.0,1132.0,1297.0,429.0,0.0,506.0,102.0,644.0,1.0,1.0,0.0
0.0,0.0,157.0,24.0,1.0,0.0,0.0,24.0,0.0,1534.0,1534.0,0.0,1.0,0.0,627.0,0.0,0.0,0.0,907.0,1246.123899,0.0,1534.0,1.0,627.0,907.0,0.0,0.0,0.0,155.0,0.0,1.0,1.0,0.0
0.0,0.0,194.0,0.0,0.0,0.0,517.0,0.0,1.0,1165.0,0.0,0.0,4.0,0.0,918.0,517.0,0.0,233.0,247.0,963.44975548,1165.0,1165.0,4.0,918.0,247.0,233.0,0.0,517.0,58.0,291.0,1.0,1.0,0.0
298.0,0.0,173.0,0.0,0.0,1.0,16.0,0.0,0.0,1768.0,1768.0,0.0,3.0,1470.0,173.0,16.0,1.0,0.0,1595.0,1207.7142837,0.0,1768.0,3.0,173.0,1595.0,0.0,0.0,15.0,105.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,1473.0,1.0,0.0,131.0,1473.0,0.0,974.0,974.0,0.0,1.0,0.0,288.0,131.0,0.0,0.0,687.0,1246.123899,0.0,974.0,1.0,288.0,686.0,0.0,0.0,130.0,98.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,157.0,0.0,0.0,0.0,0.0,1086.5728611,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,210.0,0.0,0.0,1123.0,1123.0,0.0,2.0,77.0,367.0,210.0,1.0,0.0,756.0,1182.2443154,0.0,1123.0,2.0,367.0,756.0,0.0,1.0,210.0,84.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,302.0,0.0,0.0,637.0,637.0,0.0,1.0,0.0,459.0,302.0,0.0,0.0,178.0,1193.8628403,0.0,637.0,1.0,459.0,178.0,0.0,0.0,302.0,64.0,0.0,1.0,1.0,0.0
0.0,0.0,166.0,0.0,0.0,0.0,517.0,0.0,1.0,853.0,0.0,0.0,5.0,0.0,884.0,486.0,0.0,170.0,0.0,864.5889793,853.0,853.0,5.0,853.0,0.0,170.0,0.0,517.0,36.0,139.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,208.0,0.0,0.0,0.0,0.0,1171.1039922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,202.0,0.0,0.0,1.0,0.0,197.0,0.0,0.0,40.0,5.0,1171.9469125,202.0,202.0,1.0,197.0,5.0,40.0,0.0,0.0,20.0,40.0,1.0,1.0,0.0
0.0,0.0,296.0,0.0,0.0,0.0,157.0,0.0,1.0,2650.0,0.0,0.0,5.0,0.0,884.0,157.0,0.0,530.0,1766.0,1087.9628593,2650.0,2650.0,5.0,884.0,1766.0,530.0,5.0,156.0,112.0,687.0,1.0,1.0,0.0
367.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,367.0,367.0,0.0,2.0,0.0,157.0,0.0,0.0,0.0,210.0,1113.1248506,0.0,367.0,2.0,157.0,210.0,0.0,0.0,0.0,27.0,0.0,1.0,1.0,0.0
367.0,0.0,150.0,0.0,0.0,1.0,295.0,0.0,0.0,367.0,367.0,0.0,2.0,0.0,452.0,210.0,0.0,0.0,0.0,1086.5728611,0.0,367.0,2.0,367.0,0.0,0.0,0.0,295.0,27.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,264.0,0.0,0.0,0.0,0.0,1005.8348714,0.0,0.0,3.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,517.0,0.0,1.0,925.0,300.0,0.0,2.0,0.0,799.0,517.0,0.0,125.0,126.0,1102.5883468,625.0,925.0,2.0,799.0,126.0,125.0,0.0,517.0,69.0,125.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,302.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,459.0,302.0,1.0,0.0,276.0,1206.0851847,0.0,735.0,1.0,459.0,276.0,0.0,0.0,302.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,146.0,0.0,0.0,0.0,117.0,0.0,1.0,231.0,0.0,0.0,1.0,0.0,320.0,28.0,0.0,46.0,0.0,1171.1039922,231.0,231.0,1.0,231.0,0.0,46.0,0.0,117.0,23.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.0,1389.0,0.0,2.0,0.0,157.0,0.0,1.0,0.0,1232.0,1230.2907726,0.0,1389.0,2.0,157.0,1232.0,0.0,0.0,51.0,104.0,0.0,1.0,1.0,0.0
367.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,367.0,367.0,0.0,2.0,0.0,157.0,0.0,0.0,0.0,210.0,1113.1248506,0.0,367.0,2.0,157.0,210.0,0.0,0.0,0.0,27.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,1.0,200.0,60.0,0.0,4.0,0.0,525.0,4.0,0.0,28.0,0.0,1085.601224,140.0,200.0,4.0,200.0,0.0,28.0,0.0,329.0,10.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,862.0,862.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,705.0,1130.085144,0.0,862.0,1.0,157.0,705.0,0.0,0.0,0.0,87.0,0.0,1.0,1.0,0.0
0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,0.0,2.0,0.0,157.0,0.0,0.0,0.0,0.0,1066.8753266,0.0,145.0,2.0,145.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,234.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,391.0,234.0,1.0,0.0,344.0,1102.5447097,0.0,735.0,1.0,391.0,344.0,0.0,0.0,234.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,183.0,0.0,0.0,0.0,26.0,0.0,0.0,806.0,806.0,51.0,1.0,126.0,183.0,26.0,1.0,0.0,623.0,1130.085144,0.0,806.0,1.0,183.0,623.0,0.0,0.0,25.0,81.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,1.0,555.0,0.0,0.0,2.0,0.0,785.0,287.0,0.0,111.0,0.0,1066.8753266,555.0,555.0,2.0,555.0,0.0,111.0,0.0,517.0,42.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,934.0,0.0,0.0,794.0,794.0,0.0,1.0,0.0,1091.0,637.0,0.0,0.0,0.0,1063.8392345,0.0,794.0,1.0,794.0,0.0,0.0,0.0,933.0,80.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,157.0,0.0,0.0,0.0,0.0,1066.8753266,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,287.0,0.0,0.0,786.0,786.0,51.0,1.0,735.0,444.0,287.0,1.0,0.0,342.0,1102.1725417,0.0,786.0,1.0,444.0,342.0,0.0,0.0,286.0,79.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,184.0,0.0,0.0,96.0,184.0,0.0,1110.0,1110.0,0.0,1.0,0.0,350.0,96.0,1.0,0.0,760.0,1130.085144,0.0,1110.0,1.0,350.0,760.0,0.0,0.0,96.0,112.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,806.0,51.0,1.0,96.0,157.0,0.0,1.0,0.0,649.0,1130.085144,0.0,806.0,1.0,157.0,649.0,0.0,0.0,0.0,81.0,0.0,1.0,1.0,0.0
0.0,0.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,755.0,755.0,0.0,1.0,354.0,157.0,0.0,0.0,0.0,598.0,1130.085144,0.0,755.0,1.0,157.0,598.0,0.0,0.0,0.0,76.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,418.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,575.0,418.0,1.0,0.0,160.0,1081.7033,0.0,735.0,1.0,575.0,160.0,0.0,0.0,418.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,1.0,350.0,0.0,0.0,1.0,0.0,744.0,123.0,0.0,70.0,0.0,1063.8392345,350.0,350.0,1.0,350.0,0.0,70.0,0.0,517.0,35.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,231.0,0.0,1.0,1985.0,0.0,0.0,3.0,0.0,785.0,231.0,0.0,397.0,1200.0,1207.2414222,1985.0,1985.0,3.0,785.0,1200.0,397.0,0.0,231.0,118.0,596.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,398.0,0.0,0.0,735.0,735.0,0.0,1.0,735.0,555.0,398.0,1.0,0.0,180.0,1083.9363082,0.0,735.0,1.0,555.0,180.0,0.0,0.0,398.0,74.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,23.0,0.0,0.0,1.0,0.0,211.0,0.0,0.0,4.0,0.0,1063.8392345,23.0,23.0,1.0,23.0,0.0,5.0,1.0,50.0,2.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,151.0,0.0,1.0,1396.0,0.0,0.0,2.0,0.0,587.0,151.0,0.0,279.0,809.0,1157.3121582,1396.0,1396.0,2.0,587.0,809.0,279.0,0.0,151.0,105.0,418.0,1.0,1.0,0.0
0.0,0.0,168.0,0.0,0.0,0.0,517.0,0.0,1.0,974.0,94.0,0.0,4.0,0.0,972.0,517.0,0.0,176.0,2.0,1085.973392,880.0,974.0,4.0,972.0,2.0,176.0,0.0,517.0,48.0,176.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,177.0,0.0,1.0,2150.0,67.0,0.0,3.0,0.0,750.0,177.0,0.0,416.0,1400.0,1229.5715041,2083.0,2150.0,3.0,750.0,1400.0,417.0,0.0,177.0,128.0,593.0,1.0,1.0,0.0
0.0,0.0,235.0,318.0,1.0,0.0,278.0,318.0,0.0,1226.0,1226.0,0.0,1.0,0.0,624.0,278.0,0.0,0.0,603.0,1130.085144,0.0,1226.0,1.0,624.0,602.0,0.0,0.0,278.0,124.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,614.0,0.0,0.0,0.0,0.0,1073.2609311,0.0,0.0,3.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,2187.0,990.0,0.0,4.0,661.0,407.0,0.0,1.0,239.0,1780.0,1284.3389525,1196.0,2186.0,4.0,407.0,1779.0,239.0,0.0,0.0,108.0,239.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,2.0,0.0,128.0,0.0,0.0,1428.0,1428.0,0.0,2.0,0.0,688.0,128.0,0.0,0.0,740.0,1149.4966295,0.0,1428.0,2.0,688.0,740.0,0.0,0.0,128.0,107.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,296.0,0.0,0.0,745.0,745.0,0.0,1.0,189.0,453.0,296.0,0.0,0.0,292.0,1096.5900212,0.0,745.0,1.0,453.0,292.0,0.0,0.0,296.0,75.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,1063.8392345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,0.0,0.0,465.0,0.0,1.0,1041.0,0.0,0.0,2.0,0.0,830.0,465.0,0.0,208.0,211.0,1090.6940806,1041.0,1041.0,2.0,830.0,211.0,208.0,0.0,465.0,78.0,312.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,674.0,0.0,0.0,0.0,0.0,1063.8392345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,1.0,398.0,0.0,0.0,2.0,0.0,753.0,162.0,0.0,79.0,0.0,1066.8753266,398.0,398.0,2.0,398.0,0.0,80.0,0.0,517.0,30.0,0.0,1.0,1.0,0.0
0.0,0.0,27.0,0.0,0.0,0.0,88.0,0.0,1.0,96.0,0.0,0.0,1.0,0.0,264.0,0.0,0.0,19.0,0.0,1063.8392345,96.0,96.0,1.0,96.0,0.0,19.0,0.0,88.0,10.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,1.0,323.0,0.0,0.0,2.0,0.0,687.0,102.0,0.0,64.0,0.0,1066.8753266,323.0,323.0,2.0,323.0,0.0,65.0,0.0,466.0,24.0,0.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,474.0,0.0,1.0,822.0,0.0,0.0,1.0,0.0,795.0,474.0,0.0,164.0,27.0,1067.1887468,822.0,822.0,1.0,795.0,27.0,164.0,0.0,474.0,83.0,246.0,1.0,1.0,0.0
0.0,0.0,223.0,0.0,1.0,0.0,752.0,0.0,0.0,897.0,897.0,0.0,1.0,0.0,909.0,740.0,0.0,0.0,0.0,1063.8392345,0.0,897.0,1.0,897.0,0.0,0.0,0.0,752.0,91.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,125.0,125.0,0.0,2.0,0.0,674.0,0.0,0.0,0.0,0.0,1066.8753266,0.0,125.0,2.0,125.0,0.0,0.0,0.0,517.0,9.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,208.0,0.0,0.0,0.0,0.0,1063.8392345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,252.0,0.0,0.0,0.0,430.0,0.0,1.0,1777.0,0.0,0.0,4.0,0.0,953.0,430.0,0.0,355.0,823.0,1177.8988956,1777.0,1777.0,4.0,953.0,824.0,355.0,0.0,430.0,88.0,532.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,425.0,0.0,0.0,1281.0,1281.0,0.0,1.0,0.0,582.0,425.0,0.0,0.0,699.0,1130.085144,0.0,1281.0,1.0,582.0,699.0,0.0,0.0,425.0,129.0,0.0,1.0,1.0,0.0
0.0,0.0,180.0,0.0,0.0,0.0,431.0,0.0,1.0,666.0,0.0,0.0,1.0,0.0,721.0,376.0,0.0,133.0,0.0,1063.8392345,666.0,666.0,1.0,666.0,0.0,133.0,0.0,431.0,67.0,144.0,1.0,1.0,0.0
0.0,0.0,236.0,0.0,0.0,0.0,401.0,0.0,1.0,997.0,0.0,0.0,1.0,0.0,757.0,401.0,0.0,199.0,240.0,1090.6353327,997.0,997.0,1.0,757.0,240.0,199.0,0.0,400.0,101.0,299.0,1.0,1.0,0.0
0.0,0.0,235.0,0.0,1.0,0.0,594.0,0.0,0.0,796.0,796.0,51.0,1.0,90.0,758.0,594.0,0.0,0.0,38.0,1068.3052509,0.0,796.0,1.0,758.0,38.0,0.0,0.0,594.0,80.0,0.0,1.0,1.0,0.0
